"comm","param","n_sp_pruned","n_sp_pool","mean_comp_strength_pool","mean_comp_strength","Omega_pool","omega_pool","Omega_obs","omega_obs","Omega_percentile","omega_percentile","Omega_expect_comm","omega_expect_comm","comp_strength_expect"
1,0.1,12,20,0.0328901563558263,0.0210987199231252,0.000361957573190766,0.672872661355769,0.167786433530123,0.861779985526475,0.864,0.864,0.137679892841095,0.846476462646432,0.0231554989468475
1,0.1,16,20,0.0328901563558263,0.0204038095274644,0.000361957573190766,0.672872661355769,0.0413752600419993,0.819494977119111,0.82,0.82,0.0362440613521442,0.812277446854991,0.0214905273643903
1,0.1,17,20,0.0328901563558263,0.0206079884787053,0.000361957573190766,0.672872661355769,0.0258880200164721,0.806590073012713,0.564,0.564,0.024880894650091,0.804383773682943,0.0211454267093519
1,0.1,14,20,0.0328901563558263,0.0213202333911526,0.000361957573190766,0.672872661355769,0.0776402612947154,0.833144821318947,0.674,0.674,0.0721601268813196,0.827976290090238,0.0223221244211708
1,0.1,17,20,0.0328901563558263,0.0208162757036546,0.000361957573190766,0.672872661355769,0.0249621295112668,0.80486390042143,0.438,0.438,0.0250228977316226,0.80464965093934,0.0211245756213353
1,0.1,14,20,0.0328901563558263,0.0206526971769251,0.000361957573190766,0.672872661355769,0.0808268990830508,0.835541989336762,0.774,0.774,0.0711883751863339,0.827129966022189,0.0224689392016263
1,0.1,17,20,0.0328901563558263,0.0212272704703228,0.000361957573190766,0.672872661355769,0.0235010293629509,0.802013320521686,0.278,0.278,0.0252172571546443,0.805023628286044,0.0210866735886637
1,0.1,13,20,0.0328901563558263,0.0212377293667712,0.000361957573190766,0.672872661355769,0.118967386920103,0.848944054166676,0.844,0.844,0.09978719428568,0.836506237733005,0.0227754596773127
1,0.1,14,20,0.0328901563558263,0.0206759543365452,0.000361957573190766,0.672872661355769,0.0918039382605633,0.843176832488617,0.938,0.938,0.0727522702279718,0.828498296259714,0.0222616457485847
1,0.1,15,20,0.0328901563558263,0.0200545479752405,0.000361957573190766,0.672872661355769,0.0694424687562859,0.837095505501944,0.994,0.994,0.0515386890934086,0.81991012792599,0.0219393271966756
1,0.1,11,20,0.0328901563558263,0.0254529189690082,0.000361957573190766,0.672872661355769,0.14210911766762,0.837463005085698,0.112,0.112,0.184809310484512,0.856285081506256,0.0236159907945272
1,0.1,14,20,0.0328901563558263,0.0213016671627682,0.000361957573190766,0.672872661355769,0.0765051743644766,0.832268828899807,0.664,0.664,0.0716912117231646,0.827550768003756,0.0224095643033173
1,0.1,13,20,0.0328901563558263,0.0238542513401547,0.000361957573190766,0.672872661355769,0.0838153206281915,0.826377956443869,0.208,0.208,0.100379873162352,0.836841384991405,0.0227419414244021
1,0.1,13,20,0.0328901563558263,0.020653270382113,0.000361957573190766,0.672872661355769,0.124716866036734,0.85203176023192,0.878,0.878,0.100738516226511,0.837124729758678,0.0226938146738764
1,0.1,14,20,0.0328901563558263,0.0204209838591716,0.000361957573190766,0.672872661355769,0.0842384871668636,0.838012996826852,0.808,0.808,0.0722621888934134,0.828000786982392,0.0223299610816236
