"comm","param","n_sp_pruned","n_sp_pool","mean_comp_strength_pool","mean_comp_strength","Omega_pool","omega_pool","Omega_obs","omega_obs","Omega_percentile","omega_percentile","Omega_expect_comm","omega_expect_comm","comp_strength_expect"
1,1,6,20,-0.000759096789017944,-0.0380905869052952,5.76881150086687e-07,0.487589469338329,0.0162683838752278,0.503373948333297,0.618,0.618,0.0155004243215914,0.496927633505368,0.00397493589734793
1,1,11,20,-0.000759096789017944,0.000315456153308937,5.76881150086687e-07,0.487589469338329,0.00045157896417997,0.496460707779587,0.572,0.572,0.000472779051216614,0.494850689363297,-0.00237554692688346
1,1,7,20,-0.000759096789017944,-0.0556220321355436,5.76881150086687e-07,0.487589469338329,0.00844787809968989,0.505616329080588,0.718,0.718,0.00769754158039254,0.496416925370577,0.00310309036228184
1,1,6,20,-0.000759096789017944,-0.256716418405121,5.76881150086687e-07,0.487589469338329,0.0194872604630522,0.518750424348409,0.838,0.838,0.0156049650900282,0.497348508774681,0.000727226996341846
1,1,7,20,-0.000759096789017944,-0.351034738597487,5.76881150086687e-07,0.487589469338329,0.0152657632326974,0.550213468924326,0.986,0.986,0.00761990678522868,0.495620655830693,0.0107070679932061
1,1,7,20,-0.000759096789017944,0.166819156576123,5.76881150086687e-07,0.487589469338329,0.00492123821213153,0.468054409529304,0.07,0.07,0.00785889889417371,0.497696982817612,-0.00348767822654433
1,1,7,20,-0.000759096789017944,-0.0768893370245801,5.76881150086687e-07,0.487589469338329,0.00867245623148646,0.507514989633633,0.682,0.682,0.00791560496377479,0.498177089063573,-0.00746915729039084
1,1,8,20,-0.000759096789017944,0.0160341709152756,5.76881150086687e-07,0.487589469338329,0.00373288833284964,0.497170812839661,0.534,0.534,0.00387139341384567,0.496510912112207,-0.00116641161044382
1,1,7,20,-0.000759096789017944,-0.144021815461694,5.76881150086687e-07,0.487589469338329,0.0107716012951253,0.52347648961235,0.91,0.91,0.0079055222929767,0.498691974178461,-0.0115272340791933
1,1,4,20,-0.000759096789017944,-0.198799511821121,5.76881150086687e-07,0.487589469338329,0.0711580298969667,0.516482937650346,0.834,0.834,0.0619367262791146,0.497649643040221,0.0135986212451405
1,1,7,20,-0.000759096789017944,-0.0864281082455843,5.76881150086687e-07,0.487589469338329,0.0092772685310966,0.512426341542249,0.788,0.788,0.00778688847863306,0.497183947904648,-0.00147867547137411
1,1,6,20,-0.000759096789017944,-0.176365097293573,5.76881150086687e-07,0.487589469338329,0.0200751396939698,0.521326453403565,0.864,0.864,0.015761805741762,0.498357327814267,-0.0054614709209083
1,1,6,20,-0.000759096789017944,-0.232280793103148,5.76881150086687e-07,0.487589469338329,0.0207876762586091,0.524365758420591,0.886,0.886,0.0159006169775255,0.499233696262561,-0.0146684121830047
1,1,8,20,-0.000759096789017944,-0.0412780019544713,5.76881150086687e-07,0.487589469338329,0.00401238658893609,0.501678334839922,0.598,0.598,0.00391440986854598,0.497394242113972,-0.00658134286589528
1,1,5,20,-0.000759096789017944,0.0432480039074914,5.76881150086687e-07,0.487589469338329,0.0289175217181705,0.49230269597352,0.398,0.398,0.0313088311848448,0.49841412589004,-0.00413369845403351
1,1,6,20,-0.000759096789017944,0.030198269698144,5.76881150086687e-07,0.487589469338329,0.0134662306539599,0.487761676589025,0.32,0.32,0.0155687605938675,0.497569405953437,-0.000443250170150551
1,1,5,20,-0.000759096789017944,-0.0617305070661089,5.76881150086687e-07,0.487589469338329,0.033171186445969,0.506001962317945,0.676,0.676,0.0310970388963773,0.497461066967539,0.00781795273980479
1,1,6,20,-0.000759096789017944,-0.167316493227725,5.76881150086687e-07,0.487589469338329,0.019183451105827,0.517393684498352,0.816,0.816,0.0156628832477676,0.497800221211363,0.000511383065731853
1,1,4,20,-0.000759096789017944,0.299648798179068,5.76881150086687e-07,0.487589469338329,0.050580211582616,0.474236700562182,0.118,0.118,0.0628447534384708,0.499241642833056,-0.00906224704467612
1,1,5,20,-0.000759096789017944,-0.0607736404261596,5.76881150086687e-07,0.487589469338329,0.0345545231056726,0.510153629398333,0.692,0.692,0.0317925733942591,0.499928310114479,-0.0151027271280522
1,1,10,20,-0.000759096789017944,-0.028445297159508,5.76881150086687e-07,0.487589469338329,0.00115746206563399,0.508569928120221,0.792,0.792,0.000931781190937858,0.494294843070849,0.00247459193899978
1,1,6,20,-0.000759096789017944,-0.282986223421221,5.76881150086687e-07,0.487589469338329,0.0244404856052697,0.538705783889588,0.97,0.97,0.0154802189817015,0.497186649706698,0.0020417496424075
1,1,5,20,-0.000759096789017944,-0.312680668446537,5.76881150086687e-07,0.487589469338329,0.0427967625840521,0.532454109761952,0.938,0.938,0.0315710618926209,0.499155554192181,-0.00868610287210194
1,1,3,20,-0.000759096789017944,0.450585489374024,5.76881150086687e-07,0.487589469338329,0.104958493013341,0.471707225628713,0.086,0.086,0.124290237106091,0.49820552491302,0.0198732571781338
1,1,8,20,-0.000759096789017944,-0.086121350484723,5.76881150086687e-07,0.487589469338329,0.00458200843793676,0.510072589174859,0.766,0.766,0.00381911772933654,0.496013007282927,0.00265363439122271
1,1,6,20,-0.000759096789017944,0.045766858176859,5.76881150086687e-07,0.487589469338329,0.014306926006667,0.492709635151035,0.4,0.4,0.0157499923208754,0.498268314873429,-0.00379023332818623
1,1,4,20,-0.000759096789017944,-0.533691917271185,5.76881150086687e-07,0.487589469338329,0.088952364828883,0.5461216260045,0.988,0.988,0.0627389277458605,0.49923910503913,-0.00679211589639891
