"comm","param","n_sp_pruned","n_sp_pool","mean_comp_strength_pool","mean_comp_strength","Omega_pool","omega_pool","Omega_obs","omega_obs","Omega_percentile","omega_percentile","Omega_expect_comm","omega_expect_comm","comp_strength_expect"
1,0.1,16,20,0.0367133365430579,0.0228003744973139,0.000181863851273904,0.650110707712331,0.0304830985713117,0.803995641461678,0.788,0.788,0.0281181527051237,0.799642897763703,0.023454061954881
1,0.1,14,20,0.0367133365430579,0.0229243839060626,0.000181863851273904,0.650110707712331,0.0666782092206744,0.824135936441047,0.796,0.796,0.0592785941272291,0.816617924860662,0.0242928526305933
1,0.1,14,20,0.0367133365430579,0.0209539757363644,0.000181863851273904,0.650110707712331,0.0826824632423166,0.836897722862449,0.99,0.99,0.0588559826149371,0.816201786706196,0.0243619085862148
1,0.1,12,20,0.0367133365430579,0.0253972454938188,0.000181863851273904,0.650110707712331,0.11228085029596,0.83341019291964,0.496,0.496,0.114364625385251,0.833912468115045,0.0255491789203563
1,0.1,13,20,0.0367133365430579,0.0220893468498348,0.000181863851273904,0.650110707712331,0.107266286126589,0.842209720443432,0.958,0.958,0.0823167268302911,0.824537102669797,0.0249585430542412
1,0.1,13,20,0.0367133365430579,0.0237298003794987,0.000181863851273904,0.650110707712331,0.0901077127705568,0.830992442917317,0.74,0.74,0.0827249770810702,0.824818215387078,0.024930088065754
1,0.1,14,20,0.0367133365430579,0.0244730723705378,0.000181863851273904,0.650110707712331,0.056975611717783,0.814930632077392,0.46,0.46,0.0586324168447707,0.816061712934672,0.0243821582156629
1,0.1,11,20,0.0367133365430579,0.017401159446614,0.000181863851273904,0.650110707712331,0.279215784313254,0.890493812111697,1,1,0.160254306841797,0.84556447098853,0.025804237932872
1,0.1,17,20,0.0367133365430579,0.021962589700476,0.000181863851273904,0.650110707712331,0.0222471692519986,0.799430784682197,0.916,0.916,0.0192383416375924,0.792387729629843,0.022979191815273
1,0.1,11,20,0.0367133365430579,0.0181369158173971,0.000181863851273904,0.650110707712331,0.269523080728113,0.887638225529823,1,1,0.156074952500932,0.843468721835052,0.0262210978187913
1,0.1,14,20,0.0367133365430579,0.0267615347990602,0.000181863851273904,0.650110707712331,0.0456429188052885,0.80212297850524,0.06,0.06,0.058618999489294,0.815965417551508,0.0243910023571897
1,0.1,11,20,0.0367133365430579,0.0243116598196812,0.000181863851273904,0.650110707712331,0.174425352265245,0.853208982432598,0.74,0.74,0.15868646766965,0.844794781710849,0.0259784069539784
1,0.1,12,20,0.0367133365430579,0.0220919743894893,0.000181863851273904,0.650110707712331,0.146271026775607,0.851980900891309,0.93,0.93,0.113763606937667,0.833353323811345,0.0256420001213811
1,0.1,15,20,0.0367133365430579,0.0217183199701997,0.000181863851273904,0.650110707712331,0.0518050495748011,0.820902300826669,0.958,0.958,0.0411670500073529,0.807915175996228,0.0238718501681306
1,0.1,18,20,0.0367133365430579,0.0221444836921285,0.000181863851273904,0.650110707712331,0.0137890910874255,0.788208055254304,0.716,0.716,0.0131729949993019,0.786064178725119,0.0224574829204906
1,0.1,16,20,0.0367133365430579,0.023327713549316,0.000181863851273904,0.650110707712331,0.0285565995366282,0.800721805860798,0.55,0.55,0.0282488266296949,0.799810996875059,0.0234289414341986
1,0.1,15,20,0.0367133365430579,0.0226370213361589,0.000181863851273904,0.650110707712331,0.0462312832789808,0.814696273689783,0.824,0.824,0.0410660563556206,0.807838308377197,0.0238732552694183
1,0.1,11,20,0.0367133365430579,0.0246949984881019,0.000181863851273904,0.650110707712331,0.167601041881846,0.85011895809615,0.682,0.682,0.158301392504677,0.844711778293533,0.0259636288398088
1,0.1,15,20,0.0367133365430579,0.0207179645055585,0.000181863851273904,0.650110707712331,0.0590181081292923,0.828067396656445,0.998,0.998,0.0408798307375812,0.807549791066618,0.0239122196151408
1,0.1,12,20,0.0367133365430579,0.025404090883851,0.000181863851273904,0.650110707712331,0.114780299171806,0.834940663511836,0.55,0.55,0.114474923123176,0.833843746558976,0.0255499981467391
1,0.1,16,20,0.0367133365430579,0.0237132592509789,0.000181863851273904,0.650110707712331,0.0264970436714921,0.796984433311967,0.3,0.3,0.0284039469202295,0.800120311763649,0.0233871213683126
1,0.1,15,20,0.0367133365430579,0.0220696419286645,0.000181863851273904,0.650110707712331,0.0502451471112213,0.819230805712966,0.94,0.94,0.04133466665383,0.80818955666243,0.0238080660677799
1,0.1,13,20,0.0367133365430579,0.0201259914679647,0.000181863851273904,0.650110707712331,0.125002251705898,0.852181577255449,0.994,0.994,0.0824864659197128,0.82462358286731,0.0249552442626805
1,0.1,15,20,0.0367133365430579,0.0212242003332229,0.000181863851273904,0.650110707712331,0.0558479164715291,0.825025043516749,0.994,0.994,0.0410234028685051,0.807775221206393,0.023874782084966
