"comm","param","n_sp_pruned","n_sp_pool","mean_comp_strength_pool","mean_comp_strength","Omega_pool","omega_pool","Omega_obs","omega_obs","Omega_percentile","omega_percentile","Omega_expect_comm","omega_expect_comm","comp_strength_expect"
1,0.3,13,20,0.0451431212290519,0.0267465074327192,6.53724880511534e-05,0.617688834110871,0.0759111305257114,0.820105360703834,0.978,0.978,0.0620395095535328,0.807190485416812,0.0291901636861759
1,0.3,12,20,0.0451431212290519,0.0282548442293605,6.53724880511534e-05,0.617688834110871,0.0982384984940378,0.824182666031648,0.886,0.886,0.0875419786618563,0.815993314002752,0.0301024213099764
1,0.3,14,20,0.0451431212290519,0.0270090229920172,6.53724880511534e-05,0.617688834110871,0.0491069630340539,0.806325175449597,0.92,0.92,0.0430329654862993,0.798498147114957,0.0284439592589647
1,0.3,11,20,0.0451431212290519,0.0302315140514012,6.53724880511534e-05,0.617688834110871,0.127256358682057,0.82910059451437,0.674,0.674,0.122826275419693,0.826108891269952,0.0309459704414098
1,0.3,15,20,0.0451431212290519,0.0273014039489765,6.53724880511534e-05,0.617688834110871,0.0306485786356992,0.792672921585879,0.606,0.606,0.0299821541271495,0.791310980162063,0.0275782806742584
1,0.3,15,20,0.0451431212290519,0.0269525656879413,6.53724880511534e-05,0.617688834110871,0.0317642873035563,0.794564713814681,0.782,0.782,0.0297705519633115,0.790959216644609,0.027635395904971
1,0.3,14,20,0.0451431212290519,0.0267683397344,6.53724880511534e-05,0.617688834110871,0.0502373089307688,0.807636929685453,0.948,0.948,0.0432705613661112,0.798828069195363,0.0283829412697387
1,0.3,14,20,0.0451431212290519,0.0275270896789503,6.53724880511534e-05,0.617688834110871,0.0468711608915455,0.803645826341347,0.796,0.796,0.0433348732011308,0.798892650189085,0.028373928062714
1,0.3,12,20,0.0451431212290519,0.0285702179313184,6.53724880511534e-05,0.617688834110871,0.0979529222272026,0.823982743402881,0.852,0.852,0.0877005680861617,0.816089585637621,0.0300794021163846
1,0.3,12,20,0.0451431212290519,0.0299579660564586,6.53724880511534e-05,0.617688834110871,0.0873904860667868,0.816185132699286,0.542,0.542,0.0875369288468648,0.815967884443807,0.0301028084686075
1,0.3,12,20,0.0451431212290519,0.0294363772704128,6.53724880511534e-05,0.617688834110871,0.0908640296438986,0.818840533837056,0.664,0.664,0.0877672172742368,0.816129687478585,0.0300725067100634
1,0.3,15,20,0.0451431212290519,0.0289733079335916,6.53724880511534e-05,0.617688834110871,0.0255138251216438,0.783041966415128,0.048,0.048,0.0298735445159023,0.791116325850001,0.0276143522965803
1,0.3,14,20,0.0451431212290519,0.0294698006419944,6.53724880511534e-05,0.617688834110871,0.0387668966552754,0.792822174247914,0.13,0.13,0.0432999407988106,0.798873323476839,0.0283766958645456
1,0.3,12,20,0.0451431212290519,0.0274074105976265,6.53724880511534e-05,0.617688834110871,0.105896188147829,0.829354159788933,0.964,0.964,0.0873779250640428,0.81583083932011,0.0301407849386357
1,0.3,13,20,0.0451431212290519,0.0263526070320571,6.53724880511534e-05,0.617688834110871,0.0790468808343692,0.822662882401344,0.992,0.992,0.0620971330054314,0.807237395363457,0.0291882764078025
1,0.3,14,20,0.0451431212290519,0.0283314733831833,6.53724880511534e-05,0.617688834110871,0.042945088516448,0.798639827764625,0.494,0.494,0.0432693732293992,0.798826165686304,0.0283876460880699
1,0.3,13,20,0.0451431212290519,0.0297721082178168,6.53724880511534e-05,0.617688834110871,0.0585819177221816,0.803919537611799,0.344,0.344,0.0616212598598879,0.806755038588681,0.0292801927421665
1,0.3,14,20,0.0451431212290519,0.0274525784354801,6.53724880511534e-05,0.617688834110871,0.0469071830108372,0.803689927021947,0.814,0.814,0.0431788169428176,0.798702738809442,0.0284095489910022
1,0.3,12,20,0.0451431212290519,0.0304210199784409,6.53724880511534e-05,0.617688834110871,0.0839289190547134,0.813440832756509,0.4,0.4,0.0875821659160791,0.815937153548974,0.0301145714678114
1,0.3,13,20,0.0451431212290519,0.0304134368282413,6.53724880511534e-05,0.617688834110871,0.0558638831178388,0.800987005986156,0.158,0.158,0.0621176516134403,0.807268884343841,0.0291789706370408
1,0.3,14,20,0.0451431212290519,0.0272065823011255,6.53724880511534e-05,0.617688834110871,0.0480927081350938,0.805124054911796,0.884,0.884,0.043133393945488,0.798633033522371,0.0284281818413547
1,0.3,14,20,0.0451431212290519,0.027543437649697,6.53724880511534e-05,0.617688834110871,0.0474742480753686,0.804380053105771,0.858,0.858,0.0429601507975103,0.798407375866243,0.0284674775580443
1,0.3,18,20,0.0451431212290519,0.0256658642051167,6.53724880511534e-05,0.617688834110871,0.00908442451032496,0.770144252915317,0.394,0.394,0.00928677121229403,0.771011887385076,0.0255262241987445
1,0.3,14,20,0.0451431212290519,0.0262752027142149,6.53724880511534e-05,0.617688834110871,0.0531882737120398,0.810936502475235,0.988,0.988,0.043028928670637,0.798523119301739,0.028443876529473
1,0.3,14,20,0.0451431212290519,0.0265513498294279,6.53724880511534e-05,0.617688834110871,0.0514927455325942,0.809062105976749,0.95,0.95,0.0434166333678711,0.798984369025353,0.0283616950448511
1,0.3,16,20,0.0451431212290519,0.0256595119509152,6.53724880511534e-05,0.617688834110871,0.0237091535050664,0.791465981715443,0.96,0.96,0.0203550703901717,0.783777965324745,0.0269123223454146
1,0.3,11,20,0.0451431212290519,0.0293082411407119,6.53724880511534e-05,0.617688834110871,0.134924487403073,0.833522530195533,0.844,0.844,0.12250381224246,0.825848957430611,0.0309999365246463
1,0.3,11,20,0.0451431212290519,0.0293212889938271,6.53724880511534e-05,0.617688834110871,0.13426777072088,0.833152893836393,0.85,0.85,0.121966286232776,0.825552548093298,0.0310582631585432
1,0.3,14,20,0.0451431212290519,0.0278241060571378,6.53724880511534e-05,0.617688834110871,0.0450214719712854,0.801337915818925,0.708,0.708,0.0430514946219721,0.79854298456265,0.028440889625356
1,0.3,10,20,0.0451431212290519,0.0301282580907482,6.53724880511534e-05,0.617688834110871,0.185053659996485,0.844753048873069,0.812,0.812,0.168812823269868,0.836631706215027,0.0319310130677573
1,0.3,15,20,0.0451431212290519,0.0276310392131354,6.53724880511534e-05,0.617688834110871,0.0294784330380515,0.790618476818789,0.45,0.45,0.0299985832209792,0.791341784708055,0.0275737876504162
1,0.3,18,20,0.0451431212290519,0.0248417340168814,6.53724880511534e-05,0.617688834110871,0.010397665314624,0.775942908821339,0.99,0.99,0.00932036781242222,0.77117548080823,0.0254993640325361
1,0.3,14,20,0.0451431212290519,0.0266960433117049,6.53724880511534e-05,0.617688834110871,0.0506832349549191,0.808146895740124,0.944,0.944,0.043215861641629,0.798724051522516,0.0284104952156914
1,0.3,12,20,0.0451431212290519,0.0311767235148986,6.53724880511534e-05,0.617688834110871,0.0812427152078051,0.811238778515615,0.272,0.272,0.0873389974382693,0.815799957905273,0.0301402009714971
1,0.3,14,20,0.0451431212290519,0.0262089150748703,6.53724880511534e-05,0.617688834110871,0.0537038055951477,0.811495425245417,0.988,0.988,0.0432512187701097,0.79880333734184,0.0283965719795104
1,0.3,12,20,0.0451431212290519,0.0279092750930881,6.53724880511534e-05,0.617688834110871,0.101971510341495,0.826748161196577,0.92,0.92,0.0881220597080739,0.81641281604778,0.0300144066850528
1,0.3,13,20,0.0451431212290519,0.0280037046176234,6.53724880511534e-05,0.617688834110871,0.0680892011608148,0.813273811402087,0.826,0.826,0.0618689247295697,0.806988877676708,0.0292401762577156
1,0.3,11,20,0.0451431212290519,0.0277422690936555,6.53724880511534e-05,0.617688834110871,0.148177596045107,0.840652666706245,0.98,0.98,0.122498731904329,0.825902795643548,0.0309875116667724
1,0.3,13,20,0.0451431212290519,0.0300250595727462,6.53724880511534e-05,0.617688834110871,0.0574385011253984,0.80270151838775,0.266,0.266,0.0620391524082358,0.807157498325218,0.0292019050589755
1,0.3,14,20,0.0451431212290519,0.0285844597888387,6.53724880511534e-05,0.617688834110871,0.0418380732493418,0.797151438234753,0.374,0.374,0.0433056763988054,0.79886958288671,0.0283794737481146
1,0.3,13,20,0.0451431212290519,0.0278476010595786,6.53724880511534e-05,0.617688834110871,0.0693813020243521,0.814450704892384,0.864,0.864,0.0620305308777667,0.80716348305337,0.0291984213838967
1,0.3,14,20,0.0451431212290519,0.0264342163911154,6.53724880511534e-05,0.617688834110871,0.0522128747177708,0.809865103767819,0.978,0.978,0.0432186598052279,0.798740180455978,0.0284078932143408
1,0.3,13,20,0.0451431212290519,0.0280425720638912,6.53724880511534e-05,0.617688834110871,0.0679735606121957,0.813167478907109,0.826,0.826,0.0620398764073002,0.807177083062743,0.0292001403090479
1,0.3,14,20,0.0451431212290519,0.0269585186115037,6.53724880511534e-05,0.617688834110871,0.049695136329335,0.807011202317152,0.92,0.92,0.0429981763064632,0.798445467995094,0.0284561096292204
1,0.3,16,20,0.0451431212290519,0.0254767249054643,6.53724880511534e-05,0.617688834110871,0.024461364668023,0.793012517559264,0.978,0.978,0.0203835307482414,0.783847047277619,0.0268996877094186
1,0.3,11,20,0.0451431212290519,0.0282210458799034,6.53724880511534e-05,0.617688834110871,0.142906981551538,0.837889362695154,0.924,0.924,0.123145637412363,0.826278336828805,0.0309122190646111
1,0.3,12,20,0.0451431212290519,0.0293959944913832,6.53724880511534e-05,0.617688834110871,0.0920938398591852,0.819758411756121,0.706,0.706,0.0875706705458873,0.815989595791455,0.0300983119008617
1,0.3,16,20,0.0451431212290519,0.0263639884030435,6.53724880511534e-05,0.617688834110871,0.0218771858812327,0.787498011899011,0.768,0.768,0.0204962942363923,0.784120390649848,0.026856343688278
1,0.3,12,20,0.0451431212290519,0.0277336143998235,6.53724880511534e-05,0.617688834110871,0.103650291767131,0.82787393762637,0.938,0.938,0.088233449971536,0.816494398633463,0.0299984677731349
1,0.3,16,20,0.0451431212290519,0.0260068813243777,6.53724880511534e-05,0.617688834110871,0.0227662463616643,0.789461061928049,0.912,0.912,0.0202585487407572,0.783555584962169,0.0269483463313885
1,0.3,16,20,0.0451431212290519,0.026438647757892,6.53724880511534e-05,0.617688834110871,0.0215930200373913,0.786854778752851,0.76,0.76,0.0204687002065885,0.784082515403117,0.0268508400432507
1,0.3,8,20,0.0451431212290519,0.030188890657099,6.53724880511534e-05,0.617688834110871,0.345154145718611,0.875490900920891,0.908,0.908,0.301945200456404,0.860507578838016,0.0341983995954159
1,0.3,13,20,0.0451431212290519,0.0275685333230576,6.53724880511534e-05,0.617688834110871,0.0705202690720892,0.815471460135841,0.92,0.92,0.0611904078088565,0.806319881625646,0.0293640626118438
1,0.3,11,20,0.0451431212290519,0.0289064950256562,6.53724880511534e-05,0.617688834110871,0.138766539289407,0.835652827612335,0.91,0.91,0.121354418609721,0.825149545060608,0.0311549362653809
1,0.3,15,20,0.0451431212290519,0.0270761608823795,6.53724880511534e-05,0.617688834110871,0.0316729081821327,0.794412122572125,0.76,0.76,0.029888939729287,0.791166151673736,0.0275957216034349
1,0.3,17,20,0.0451431212290519,0.0252843714560124,6.53724880511534e-05,0.617688834110871,0.0157314170533813,0.783298906533353,0.974,0.974,0.0137832784010191,0.777115864862309,0.0262053332658915
1,0.3,15,20,0.0451431212290519,0.0260610360051954,6.53724880511534e-05,0.617688834110871,0.0355442576374531,0.800542936407346,0.976,0.976,0.0300265943754824,0.79137575195766,0.0275701459129582
1,0.3,15,20,0.0451431212290519,0.0274076905744278,6.53724880511534e-05,0.617688834110871,0.0302574579148064,0.791994494312969,0.598,0.598,0.0298951547087585,0.791150538260454,0.0276099309944018
1,0.3,12,20,0.0451431212290519,0.0260409030957612,6.53724880511534e-05,0.617688834110871,0.118287198522168,0.837037301462301,0.996,0.996,0.0875888013370718,0.815992877483785,0.030100229990386
1,0.3,13,20,0.0451431212290519,0.0261455465659958,6.53724880511534e-05,0.617688834110871,0.0805807296347722,0.823879957869547,0.992,0.992,0.061514440544203,0.806652479460611,0.0292995828559614
1,0.3,13,20,0.0451431212290519,0.0274102546040935,6.53724880511534e-05,0.617688834110871,0.071224629839718,0.816095127076614,0.928,0.928,0.0616030105963676,0.806761012889757,0.0292751012053407
1,0.3,13,20,0.0451431212290519,0.0289055022747854,6.53724880511534e-05,0.617688834110871,0.063358224868655,0.808781111513123,0.59,0.59,0.0624628707225011,0.8075710288187,0.0291286566929155
1,0.3,15,20,0.0451431212290519,0.027992797293327,6.53724880511534e-05,0.617688834110871,0.0285277826457903,0.788892573664208,0.328,0.328,0.0297991156913142,0.790987400629639,0.0276359840278462
1,0.3,15,20,0.0451431212290519,0.0264459260576946,6.53724880511534e-05,0.617688834110871,0.0338709508878492,0.797973543284424,0.934,0.934,0.0298502217395255,0.791090379898353,0.0276180100175491
1,0.3,15,20,0.0451431212290519,0.0262063538319505,6.53724880511534e-05,0.617688834110871,0.0346278434226328,0.799150108960116,0.97,0.97,0.0296974692601982,0.790840738802991,0.0276605582058398
1,0.3,11,20,0.0451431212290519,0.0297040937737559,6.53724880511534e-05,0.617688834110871,0.131305374625226,0.831464791955942,0.79,0.79,0.121941359386378,0.825544282824719,0.0310599891435344
