"comm","param","n_sp_pruned","n_sp_pool","mean_comp_strength_pool","mean_comp_strength","Omega_pool","omega_pool","Omega_obs","omega_obs","Omega_percentile","omega_percentile","Omega_expect_comm","omega_expect_comm","comp_strength_expect"
1,0.025,18,20,0.0250000000514342,0.0149982782742481,0.000380371184231579,0.674544150346399,0.0286816885004732,0.820939916873359,0.986,0.986,0.00408499048501702,0.705812001099225,0.0246156758020179
1,0.025,14,20,0.0250000000514342,0.0127339975293044,0.000380371184231579,0.674544150346399,0.151587497978236,0.873928607743565,0.904,0.904,0.0532233788208534,0.760569107473431,0.0248726286642189
1,0.025,14,20,0.0250000000514342,0.00969908258285806,0.000380371184231579,0.674544150346399,0.279687290186053,0.913012290154038,0.984,0.984,0.0443316102272132,0.753123033809432,0.0257839547403697
1,0.025,15,20,0.0250000000514342,0.00869846425219989,0.000380371184231579,0.674544150346399,0.278681988819977,0.918347948337406,0.992,0.992,0.0304820076379083,0.745047963716031,0.0249126753701259
1,0.025,14,20,0.0250000000514342,0.0146538019723384,0.000380371184231579,0.674544150346399,0.116199772236242,0.857489771587924,0.9,0.9,0.0512546067818461,0.762141114534727,0.0245930718330975
1,0.025,16,20,0.0250000000514342,0.0105388197665895,0.000380371184231579,0.674544150346399,0.162700656270643,0.89271294321767,0.996,0.996,0.0146088072480145,0.728873509391181,0.0250148397778141
1,0.025,14,20,0.0250000000514342,0.00844216367608457,0.000380371184231579,0.674544150346399,0.326613281951673,0.923183707856936,0.988,0.988,0.0546644924862185,0.761750125907115,0.0248169389102393
1,0.025,16,20,0.0250000000514342,0.00743503539227979,0.000380371184231579,0.674544150346399,0.284144786056726,0.924370826895496,1,1,0.015516896753326,0.728186128866805,0.0251383435827623
1,0.025,16,20,0.0250000000514342,0.0159068164501148,0.000380371184231579,0.674544150346399,0.0351720426282904,0.811217571940935,0.87,0.87,0.0163570172905459,0.728271465181861,0.0251212341570284
1,0.025,16,20,0.0250000000514342,0.0138918463911562,0.000380371184231579,0.674544150346399,0.0712809726744414,0.847834043611922,0.956,0.956,0.0181368618069218,0.72862630339601,0.0251427391282986
1,0.025,17,20,0.0250000000514342,0.0146550763475288,0.000380371184231579,0.674544150346399,0.0328262576590237,0.817935210950371,0.932,0.932,0.00850353294998589,0.715539210691913,0.025013463239239
1,0.025,15,20,0.0250000000514342,0.0137682780893987,0.000380371184231579,0.674544150346399,0.0637441722020867,0.832330927615861,0.882,0.882,0.0293942048592031,0.743247093041486,0.0250703489047475
1,0.025,16,20,0.0250000000514342,0.0132863466209807,0.000380371184231579,0.674544150346399,0.0806139920735191,0.854379170345577,0.986,0.986,0.0142951857807906,0.724248075348399,0.0256090624161641
1,0.025,16,20,0.0250000000514342,0.00968542059151674,0.000380371184231579,0.674544150346399,0.192832921758418,0.902243628557058,0.996,0.996,0.0152662279147344,0.731316006043439,0.0247997533068298
1,0.025,17,20,0.0250000000514342,0.0149533256721539,0.000380371184231579,0.674544150346399,0.0307707338295583,0.814829854226178,0.934,0.934,0.0073258407199375,0.712897296691497,0.025237552784412
1,0.025,15,20,0.0250000000514342,0.0076635379858293,0.000380371184231579,0.674544150346399,0.312968360967558,0.925479270747829,0.998,0.998,0.0314034497517267,0.745897742452267,0.0247970253248223
1,0.025,15,20,0.0250000000514342,0.0076140504298304,0.000380371184231579,0.674544150346399,0.321737522245018,0.927185819523368,1,1,0.0314217208486724,0.749523854692168,0.0244294438083217
1,0.025,15,20,0.0250000000514342,0.00664607912312208,0.000380371184231579,0.674544150346399,0.376879788737101,0.937015675891744,1,1,0.0304773617282253,0.744088920027824,0.0249393698556045
1,0.025,16,20,0.0250000000514342,0.0135184716210596,0.000380371184231579,0.674544150346399,0.0741213275846391,0.849907084434886,0.98,0.98,0.014169667051594,0.726659564982999,0.0251762785179059
1,0.025,16,20,0.0250000000514342,0.00923946066491481,0.000380371184231579,0.674544150346399,0.210646951369755,0.907240018210888,0.998,0.998,0.0164206001421827,0.729771292692627,0.025033117628019
1,0.025,14,20,0.0250000000514342,0.0198891028743122,0.000380371184231579,0.674544150346399,0.05538803718972,0.813287314337428,0.678,0.678,0.0621889999138142,0.762531275299643,0.0249465200306003
1,0.025,16,20,0.0250000000514342,0.0153148936906382,0.000380371184231579,0.674544150346399,0.0544325105353547,0.833664191976337,0.936,0.936,0.0151853099841118,0.72535268374872,0.0254276280669371
1,0.025,15,20,0.0250000000514342,0.00896815878828689,0.000380371184231579,0.674544150346399,0.256027044400979,0.913171585737418,0.984,0.984,0.0310743367755843,0.744245359557447,0.0250043318890853
1,0.025,13,20,0.0250000000514342,0.00814574543999578,0.000380371184231579,0.674544150346399,0.403702931438215,0.932603561116989,0.986,0.986,0.0784423948564509,0.775303142101828,0.0248760849236025
1,0.025,16,20,0.0250000000514342,0.00743503539227979,0.000380371184231579,0.674544150346399,0.284151233128093,0.92437213771959,1,1,0.0154454094077682,0.728675986758298,0.0250802231877144
1,0.025,14,20,0.0250000000514342,0.00707129303586932,0.000380371184231579,0.674544150346399,0.405494976302229,0.93755976763223,0.994,0.994,0.0526436324682871,0.765299172743004,0.0242405426760601
1,0.025,19,20,0.0250000000514342,0.018648903764557,0.000380371184231579,0.674544150346399,0.00438868944735221,0.751471233849395,0.906,0.906,0.00139783148002583,0.689855295201192,0.0248402335744665
1,0.025,19,20,0.0250000000514342,0.0178995807583179,0.000380371184231579,0.674544150346399,0.00750128970116682,0.772974290627852,1,1,0.00135129645567116,0.687903807347461,0.0250401814919012
